彗核, 4
近日點, 4
楊仙子, 4
三七二十一, 4
麗沙, 4
棉花糖國, 4
玉盤, 4
苦楝樹, 4
護佑, 4
松果, 4
黃橙橙, 4
自治市, 4
補丁, 4
西靼, 4
你死我活, 4
蛟龍, 4
愛管閒事, 4
沖散, 4
荒島, 4
打遍, 4
奇兒, 4
瘦子, 4
山崎, 4
點畫, 4
亞芯, 4
數量詞, 4
孵出來, 4
青春永駐, 4
加速性, 4
附耳, 4
副油箱, 4
魚卵, 4
褐斑, 4
高差, 4
培育出來, 4
輸血用, 4
黑子, 4
蠻力, 4
偶蹄目, 4
核研所, 4
ＴＲ３０◢１５, 4
主鏡, 4
蟲鳴聲, 4
大顎, 4
ＲＧＶ２５０Γ, 4
穿衣, 4
皮製, 4
補修, 4
毫侖目, 4
冰河期, 4
學習機, 4
１０２０, 4
固定住, 4
訾宿, 4
參宿一, 4
參宿七, 4
泛亞社, 4
環頸, 4
二氧化矽, 4
菱紋, 4
古生代, 4
綠鳩, 4
撞來, 4
王天富, 4
黃文, 4
抱回, 4
開門聲, 4
黃正雄, 4
吉妮, 4
閃燈, 4
售屋, 4
屏東訊, 4
１９０４, 4
１９２, 4
建設省, 4
時價, 4
縱令, 4
負作用, 4
防患, 4
選配, 4
思過, 4
區隔出, 4
活動式, 4
釘製, 4
若使, 4
門扇, 4
荷重, 4
孔徑, 4
美耐板, 4
遮光, 4
一九００年, 4
高爐石, 4
接受為, 4
防鏽, 4
赫胥黎, 4
有滋有味, 4
董俊斐, 4
捷局, 4
何德光, 4
森巴舞, 4
行程表, 4
催眠曲, 4
四四方方, 4
警戒區, 4
山山水水, 4
含苞, 4
花株, 4
手球隊, 4
十八樓, 4
開卷有益, 4
閒書, 4
格利威, 4
三藩市, 4
孟欣, 4
搧風, 4
便飯, 4
文林, 4
北林, 4
對話錄, 4
造山, 4
收托, 4
轉知, 4
主計, 4
洒射, 4
食品行, 4
大小朋友, 4
黃品源, 4
臺中訊, 4
放完, 4
鎮南, 4
宮庭, 4
垃圾山, 4
恆牙, 4
四科, 4
龜板, 4
捏出, 4
糠疹, 4
藝坊, 4
廣播營, 4
玩具展, 4
濱當歸, 4
千家詩, 4
開合, 4
茶攤, 4
筍農, 4
蝴蝶洞, 4
流走, 4
烏青, 4
土地婆, 4
鹿林, 4
依宸, 4
紅其拉甫, 4
星探, 4
語謙, 4
阿娘, 4
洪榮宏, 4
黃美廉, 4
潛在性, 4
洄游到, 4
疊字, 4
越俎代庖, 4
副班長, 4
崩陷, 4
救護隊, 4
煩惱絲, 4
勾畫出, 4
默坐, 4
立體圖, 4
９３％, 4
伏兵, 4
拖繩, 4
浮標, 4
稀泥, 4
石牌, 4
豐隆, 4
千萬分之一, 4
蘇嘉全, 4
瑪可, 4
吹向, 4
反照, 4
四兩, 4
宮保, 4
摩鹿加群島, 4
漲退潮, 4
散沙, 4
煞車聲, 4
鎮平, 4
琴酒, 4
叉路, 4
節操, 4
接取, 4
柳安木, 4
獅螺, 4
報到率, 4
靠海吃海, 4
移師到, 4
威龍, 4
收攏, 4
書卡, 4
蒐藏品, 4
拉掉, 4
自控, 4
手術費, 4
桃園廠, 4
玉泉洞, 4
捷安特, 4
疊起來, 4
單向式, 4
１８４５年, 4
燃點, 4
太甚, 4
１８７９年, 4
１８７７年, 4
新造, 4
總董, 4
梅因, 4
屋面, 4
風壓, 4
施工圖, 4
劉可強, 4
出水量, 4
東京灣, 4
略作, 4
曾瀧永, 4
完足, 4
報導性, 4
徒步街, 4
強調出, 4
地變, 4
３６０００, 4
秩序感, 4
自明性, 4
關係網, 4
施恩, 4
意識性, 4
在地性, 4
搾取, 4
永康街, 4
硯台, 4
執念, 4
哺餵, 4
守靈, 4
１５年, 4
２００餘, 4
蘇州街, 4
集鎮, 4
隔扇, 4
斗栱, 4
同類, 4
１９２６年, 4
休暇, 4
明治村, 4
贊助商, 4
調借, 4
廢置, 4
審思, 4
曲線圖, 4
抵費地, 4
文心路, 4
經收, 4
行會, 4
半殖民地, 4
１８４０, 4
種屬, 4
自然力, 4
尤甚, 4
１９１７, 4
虹橋, 4
主軸線, 4
亞拉河, 4
車錢, 4
整體化, 4
１９５３, 4
外凸, 4
洛, 4
丘如華, 4
１９５０, 4
長野縣, 4
日本橋, 4
水保, 4
丘陵區, 4
瀨戶川, 4
驛, 4
停車處, 4
明艷, 4
水平式, 4
圍聚, 4
簷廊, 4
椽, 4
步架, 4
進深, 4
拼組, 4
使用性, 4
密西根州, 4
放租, 4
隔屏, 4
格柵, 4
立燈, 4
吊櫃, 4
環氧, 4
弧面, 4
廖繼春, 4
拱起, 4
噪音值, 4
ｍ, 4
通路式, 4
切割出, 4
全盤性, 4
蓋滿, 4
需求性, 4
廣場式, 4
陳玄宗, 4
張國椿, 4
需要性, 4
第７９, 4
聯通, 4
柒, 4
核計, 4
第３４, 4
玖, 4
黃萬翔, 4
環型, 4
商業會, 4
謝峰雄, 4
會否, 4
百貨區, 4
都會型, 4
相疊, 4
乾卦, 4
營私, 4
營築, 4
營宅, 4
中軸線, 4
坤位, 4
互存, 4
亨, 4
四德, 4
遠避, 4
建議師, 4
中低收入戶, 4
震壞, 4
避免掉, 4
產商, 4
餐巾, 4
打牙祭, 4
拉門, 4
基本型, 4
鉸鍊, 4
油煙機, 4
排水口, 4
營業型, 4
亞曼尼, 4
噘, 4
模仿秀, 4
三萬兩千, 4
不亢不卑, 4
布廠, 4
氣憤填膺, 4
癡迷, 4
麥唐諾, 4
處不來, 4
楊玟, 4
富饒, 4
賴比瑞亞, 4
哈娃, 4
叛軍營, 4
眉峰, 4
嬰兒期, 4
才分, 4
老派, 4
緯承, 4
恬恬, 4
吸收力, 4
醫學家, 4
椰葉, 4
奧勒岡州, 4
１８８１, 4
無關痛癢, 4
吹了, 4
成反比, 4
鄭俊賢, 4
妝彩, 4
眉筆, 4
唇彩, 4
凱倫, 4
受寵, 4
大房, 4
檢錯, 4
詞樹, 4
傳承給, 4
序碼, 4
切換到, 4
印到, 4
附加語, 4
顯示窗, 4
喜惡, 4
腳心, 4
孰知, 4
晶壁, 4
金芒, 4
噬, 4
妙極, 4
掉落到, 4
翻過身, 4
聳聳, 4
鬥敗, 4
平凡無奇, 4
索然, 4
蘇利文, 4
傳衍, 4
道學, 4
胡蓋, 4
三點式, 4
麻麻, 4
歪歪扭扭, 4
阿根廷人, 4
求之不得, 4
無牽無掛, 4
不可名狀, 4
同謀, 4
犯紀, 4
侶, 4
紅心, 4
油煎, 4
偏生, 4
反唇相譏, 4
哇哇地, 4
推推, 4
貝林島, 4
注滿, 4
默思, 4
澳洲腔, 4
聽成, 4
撫摩, 4
募到, 4
來勁, 4
狡兔, 4
豎直, 4
久經, 4
蔭影, 4
栽跟頭, 4
平心, 4
亂交, 4
沒奈何, 4
乳暈, 4
半推半就, 4
ＬＳＤ, 4
替天行道, 4
外家, 4
揉和, 4
萃, 4
承受力, 4
男低音, 4
擔擱, 4
狼籍, 4
弄弄, 4
鋪開, 4
情聖, 4
珠淚, 4
別過頭, 4
波西米亞, 4
盜印, 4
土生, 4
營帳, 4
吃得到, 4
唱機, 4
撐不住, 4
理虧, 4
烏亮, 4
鬧笑話, 4
交還給, 4
鬧著玩, 4
逃課, 4
鬨堂, 4
交結, 4
盡孝, 4
普渡眾生, 4
絕配, 4
褲襠, 4
走頭無路, 4
自命不凡, 4
包裝好, 4
依山傍海, 4
百分之一百, 4
七手八腳, 4
休戚, 4
吹乾, 4
湊成, 4
看進去, 4
打鐵, 4
貽誤, 4
月報, 4
腰肢, 4
阿劉, 4
大頭菜, 4
爬進, 4
一貫制, 4
酸奶, 4
綜合化, 4
咱家, 4
天殺的, 4
肘子, 4
接走, 4
忌司, 4
心高氣傲, 4
精致, 4
打過去, 4
蜜意, 4
百依百順, 4
背水一戰, 4
害臊, 4
兩耳, 4
粉黃, 4
圓袖衫, 4
卷曲, 4
槍支, 4
酸澀, 4
囚徒, 4
泡上, 4
偷眼, 4
劃開, 4
蕨草, 4
席面, 4
萎靡, 4
涼粉, 4
溪口村, 4
曾阿木, 4
水紅, 4
匣子槍, 4
索索, 4
緋紅, 4
火炭, 4
褲腰, 4
癟, 4
黑衣, 4
下擺, 4
虛線, 4
翻上, 4
凝滯, 4
肚兜, 4
初八, 4
炕, 4
惴惴, 4
頓首, 4
售票員, 4
錦雲, 4
候機樓, 4
燒肉, 4
回罵, 4
迷向, 4
甜甜蜜蜜, 4
氈帽, 4
打火, 4
九溪鎮, 4
發狠, 4
做不了, 4
挑挑, 4
軋軋, 4
沙發圈, 4
沈同平, 4
草菅人命, 4
鴨梨, 4
靶船, 4
沖來, 4
傳過來, 4
巫醫, 4
韓蓮, 4
工作力, 4
Ｃｈｉｎａｔｏｗｎ, 4
動畫片, 4
長工, 4
周扒皮, 4
複述, 4
至於說, 4
胃含物, 4
點三, 4
雷達站, 4
享到, 4
姜, 4
荷蘭城, 4
海門, 4
老好人, 4
哲偉, 4
好少, 4
異秉, 4
Ｈｕｈ, 4
王惠貞, 4
好不好看, 4
音訊卡, 4
一萬九, 4
超棒, 4
鹼金屬, 4
電解水, 4
廖地, 4
家琪, 4
通識課, 4
科莉, 4
破釜沈舟, 4
發表慾, 4
經原, 4
４０４, 4
花完, 4
餐包, 4
燒酒雞, 4
９８級, 4
鋼琴社, 4
夢話, 4
廖人豪, 4
打擊到, 4
煥達, 4
羅其萱, 4
２０７９年, 4
秀雯, 4
ＡＴ, 4
工讀金, 4
兩點多鐘, 4
寄回來, 4
去去, 4
推來推去, 4
血吸蟲病, 4
接活, 4
回頭書, 4
宿舍費, 4
畫線, 4
初中班, 4
高低槓, 4
入伙, 4
物資部, 4
（３５）, 4
（４６）, 4
（４９）, 4
（５０）, 4
７９—０４０８, 4
００１—０２, 4
２—７９００７, 4
申謝, 4
丹砂, 4
寫實派, 4
諷諫, 4
佩玉, 4
貶謫, 4
國子監, 4
韋, 4
切近, 4
異日, 4
３２０００, 4
８９％, 4
大易, 4
讀為, 4
映對, 4
雙字, 4
２．３, 4
７６５０, 4
表出, 4
贅詞, 4
欽敬, 4
均一, 4
加上去, 4
４．３．２, 4
規格檔, 4
４．５, 4
久長, 4
微小型, 4
分類為, 4
（４０）, 4
衍生為, 4
（５５）, 4
（５６）, 4
（５８）, 4
（５９）, 4
（６２）, 4
（６９）, 4
傳播出去, 4
２—１—１, 4
構面, 4
單音節, 4
螺層, 4
楓港溪, 4
Ｋｕｒｏｄａ, 4
直線式, 4
吸出, 4
離心管, 4
管壁, 4
嵌合, 4
鍵結, 4
性狀, 4
趨同演化, 4
慧真, 4
馬祖人, 4
弄掉, 4
餐券, 4
耐操, 4
指示詞, 4
等同句, 4
類屬句, 4
疑問詞, 4
主題化, 4
（９２）, 4
（９３）, 4
（９４）, 4
（９６）, 4
（９７）, 4
比較句, 4
數詞, 4
受詞, 4
丁勤時, 4
宗教式, 4
安土重遷, 4
草創期, 4
遊俠, 4
冒名, 4
大國民, 4
黃冑, 4
張學孔, 4
肇事率, 4
三六七三七四九, 4
鄭茂川, 4
養工處長, 4
備取, 4
捷運局長, 4
賴世聲, 4
內部人, 4
新泰伸, 4
主客場制, 4
神奈川, 4
葉瑞峰, 4
配對賽, 4
正拍, 4
賽頓, 4
望幽谷, 4
觀光課長, 4
橫山村, 4
謝嘉興, 4
國宅課, 4
濱江街, 4
支管, 4
職業別, 4
躍為, 4
中裕, 4
張鴻崳, 4
中企, 4
賴楨祥, 4
加有, 4
芋泥, 4
淨桿, 4
籃隊, 4
三級跳, 4
李廣淮, 4
有請, 4
陳正雄, 4
還口, 4
環保科, 4
商法, 4
東光里, 4
李永章, 4
陳秀瓊, 4
取水口, 4
保儀路, 4
紡織類股, 4
‧五, 4
卡通式, 4
七十四億, 4
八七％, 4
吳恭銘, 4
赫高提, 4
榮升, 4
蔣仲苓, 4
雪梨市, 4
新南威爾斯, 4
郭朝武, 4
鹽水溪, 4
玩具槍, 4
劉得中, 4
新竹城, 4
高植澎, 4
林青松, 4
告訴人, 4
陳在南, 4
雞母, 4
陳琪惠, 4
放盡, 4
槽體, 4
五億三千萬, 4
正品, 4
電熱, 4
乳腺, 4
陳政賢, 4
葛雷諾, 4
暖暖區, 4
圳頭, 4
福將, 4
奇珍異獸, 4
補提名, 4
三級制, 4
輔導級, 4
雙溪村, 4
重購, 4
汙泥, 4
碧山巖, 4
聲氣, 4
林靖娟, 4
廣告部, 4
美利達, 4
七十五億, 4
平菁街, 4
馬利, 4
勞工盃, 4
葉君璋, 4
龍族, 4
吸收為, 4
大偉, 4
外野區, 4
鏽蝕, 4
李雄略, 4
十八尖山, 4
工於, 4
拓殖, 4
劉朝珍, 4
劉萬成, 4
杜麗華, 4
吳享杓, 4
福壽螺, 4
一點一, 4
一百三十二, 4
服從性, 4
台橡, 4
鮪魚排, 4
七科, 4
詹裕仁, 4
奢言, 4
張道鍾, 4
負於, 4
望海巷, 4
愛三路, 4
南堤, 4
駛回, 4
南雅, 4
基金一路, 4
呈顯出, 4
特等, 4
關尚仁, 4
魏冠中, 4
封堵, 4
轉發給, 4
林進旺, 4
俞振飛, 4
憨傻, 4
白帶, 4
雜食性, 4
長尾, 4
佈有, 4
七家灣溪, 4
備索, 4
同向, 4
包心白菜, 4
葉菜, 4
讓股數, 4
成本類, 4
受益類, 4
背傷, 4
思婷, 4
胡娜, 4
市務, 4
林茂文, 4
一百零九, 4
粥少僧多, 4
鄭武鈺, 4
陶藝品, 4
前議員, 4
博愛街, 4
光明一路, 4
九人座, 4
吹垮, 4
溢領, 4
上百億, 4
垃圾城, 4
抄寫性, 4
攜眷, 4
摸彩券, 4
兩萬五, 4
五三, 4
二萬二千, 4
史提克, 4
溪床, 4
杯中物, 4
借撥, 4
儲值機, 4
地政處長, 4
陳正次, 4
台和, 4
四千多萬, 4
陳鴻基, 4
寒色系, 4
色卡, 4
一萬三千五百, 4
沙瓦特, 4
秦皇島, 4
對賭, 4
基隆關, 4
報單, 4
施樂伯, 4
米高梅, 4
派拉蒙, 4
克拉克蓋博, 4
綠野仙蹤, 4
佛萊明, 4
寇茲, 4
許秋美, 4
吞聲, 4
美顏, 4
黃素幸, 4
歸納法, 4
終須, 4
戈爾巴喬夫, 4
筋絡, 4
委讓, 4
１９３８, 4
金華街, 4
月涵堂, 4
攝影術, 4
高蕙蘭, 4
王鳳雲, 4
鹿內, 4
曾聰明, 4
李嘉齡, 4
纖巧, 4
盛譽, 4
民政司長, 4
陳益宗, 4
亞妮, 4
史坦, 4
二八五, 4
黃明川, 4
卡雷巴洛, 4
省博館, 4
布偶戲, 4
合宜性, 4
店招, 4
廖桂英, 4
陳康順, 4
林正泰, 4
呂布, 4
阿花, 4
司馬玉嬌, 4
溫慧玟, 4
經咒, 4
莫亞, 4
膳宿, 4
董振平, 4
響砲, 4
畫界, 4
１３２號, 4
洪麗英, 4
七十餘萬, 4
劉光桐, 4
鑼鼓點, 4
林我海, 4
髮飾, 4
漢宮秋月, 4
小澤征爾, 4
洪範, 4
史話, 4
王愷和, 4
書藝, 4
楊興生, 4
章錦逸, 4
故都, 4
比才, 4
對嘴, 4
明星群, 4
蒙哥馬利, 4
世茂, 4
陳逸飛, 4
邢小剛, 4
李玫玲, 4
何恆雄, 4
談定, 4
朱竹莊, 4
畫藝, 4
夜警, 4
嚴肅性, 4
高玉珊, 4
王蘭花, 4
榮寵, 4
陳秉鐶, 4
歌仔戲迷, 4
書區, 4
杜氏, 4
營構, 4
易成, 4
李欽賢, 4
馬小娟, 4
屈文中, 4
腰桿, 4
國母, 4
久旺, 4
聽好, 4
蹭, 4
講來講去, 4
約出去, 4
屌, 4
覺不覺得, 4
忽焉, 4
受有, 4
私法, 4
勞動法, 4
第廿八, 4
三千六百萬, 4
必先利其器, 4
眷保, 4
福利品, 4
彭光政, 4
附隨, 4
公序, 4
良俗, 4
更審, 4
修例, 4
呂榮海, 4
二千四百萬, 4
推介給, 4
弱不禁風, 4
曾憲雄, 4
禾翔, 4
大雅鄉, 4
潘進丁, 4
抽言, 4
助講, 4
路型, 4
太田勝道, 4
五十五億, 4
明曜, 4
消費層, 4
坪效, 4
腹背受敵, 4
潘文炎, 4
精減, 4
邱垂境, 4
衣食住行, 4
李歐, 4
帝爾林, 4
赫斯頓, 4
六千五百萬, 4
七一％, 4
李玉全, 4
智慧島, 4
水清無魚, 4
老年化, 4
王文輝, 4
制勝, 4
蔡艾伯, 4
張喜蓮, 4
尹書田, 4
氰化鉀, 4
中華生協, 4
周肇隆, 4
鄧榕, 4
打滑, 4
八面玲瓏, 4
大中型, 4
張震, 4
平輩, 4
欺詐, 4
昆恩, 4
援中港, 4
存款戶, 4
白派, 4
髮指, 4
飲鴆止渴, 4
舊詩, 4
撐出, 4
反噬, 4
好景, 4
蓋瑞里, 4
塑膠皮, 4
張朝明, 4
通訊用, 4
不急不徐, 4
０．五％, 4
大獲全勝, 4
彭定康, 4
中上層, 4
涵蓋面, 4
野口式, 4
雞胸肉, 4
衛明, 4
蔡為民, 4
小松, 4
百慕達, 4
李振瀛, 4
蘇克剛, 4
三萬七千, 4
預算書, 4
尹清楓, 4
七三年, 4
溫吞, 4
賈法, 4
二０％, 4
四七％, 4
數千億, 4
南越, 4
李炎, 4
橘子皮, 4
擬定出, 4
方建富, 4
亂闖, 4
瑣細, 4
搖車, 4
張基, 4
楊金欉, 4
把酒言歡, 4
六十八萬, 4
李志村, 4
二‧五％, 4
陳興時, 4
拜把, 4
阿岡, 4
黑土, 4
五三％, 4
樸, 4
一百一十八億, 4
張朝深, 4
九七％, 4
追趕上, 4
劃歸為, 4
楊世傑, 4
鄭弘志, 4
海參崴, 4
經濟學界, 4
歸戶, 4
６８年, 4
漳州人, 4
老土, 4
瞻, 4
大駕, 4
江漢生, 4
準媽媽, 4
魯肉飯, 4
潘美辰, 4
中山裝, 4
鄭佩芬, 4
有口無心, 4
戰國策, 4
眉形, 4
田希仁, 4
許效舜, 4
吃光光, 4
略知皮毛, 4
反例, 4
感謝詞, 4
阿莎力, 4
鍋巴, 4
張小鳳, 4
調走, 4
唐琪, 4
董至成, 4
編織出, 4
瞎掉, 4
吳娟瑜, 4
春夏秋冬, 4
梅爾吉勃遜, 4
白眉線, 4
針闊葉, 4
悠, 4
鴉科, 4
度冬區, 4
鴟鴞科, 4
破碎化, 4
族群數, 4
白鸛, 4
２８８, 4
鋼鐵城, 4
族群量, 4
金崙, 4
太麻里溪, 4
豆製品, 4
白膜, 4
牙套, 4
射野, 4
側壁, 4
下頷骨, 4
原發, 4
跑馬場, 4
周鍾瑄, 4
諸羅縣志, 4
繫繩, 4
１８７０年代, 4
瓣蹼, 4
鳥界, 4
下喙, 4
風情畫, 4
晝伏夜出, 4
鷲鷹科, 4
羈, 4
名喚, 4
罟, 4
喙, 4
灰綠色, 4
翼帶, 4
罈, 4
白腰草鷸, 4
子規, 4
鶵, 4
交集區, 4
小雨燕, 4
洋燕, 4
橙紅, 4
斂, 4
詔, 4
元史, 4
雜頭翁, 4
南唐, 4
諺, 4
棲於, 4
五節芒, 4
尾長, 4
樹鶯, 4
遺事, 4
樹鵲, 4
樹鷚, 4
伯勞科, 4
突起物, 4
圓錐形, 4
巫科, 4
斑文鳥, 4
應用至, 4
海波, 4
國計民生, 4
分辨率, 4
監測器, 4
長波, 4
２２．２, 4
８５．５, 4
全色態, 4
２３３, 4
覆蓋物, 4
均方根, 4
判釋, 4
插秧期, 4
空載, 4
７８０, 4
情感型, 4
侵入性, 4
撥放, 4
挫敗感, 4
電力組, 4
前懸吊, 4
鋼纜, 4
前後煞, 4
斷開, 4
切股氈, 4
主結構, 4
湯淺, 4
高功率, 4
自製率, 4
金石學, 4
古器物學, 4
史前史, 4
地形圖, 4
掘取, 4
古地磁, 4
減震, 4
等效, 4
乳化, 4
正弦力, 4
葉超雄, 4
三十秒, 4
五點三, 4
歌曲集, 4
大主教, 4
聖詠團, 4
司祭, 4
霎那間, 4
平均律, 4
悲愁, 4
琴譜, 4
工尺譜, 4
口傳心授, 4
制定出, 4
統一化, 4
儲運, 4
化工廠, 4
創新力, 4
幕僚群, 4
失焦, 4
春藥, 4
顧影自憐, 4
飯局, 4
曾玉惠, 4
五五００, 4
杜金龍, 4
壓力點, 4
研發部, 4
亮島, 4
南北竿, 4
多尼爾, 4
雲台山, 4
行到, 4
薜荔, 4
７．２, 4
磯釣, 4
尾鰭, 4
鹹水域, 4
舌苔, 4
踩住, 4
哈維凱托, 4
李修賢, 4
大盜, 4
義大利裔, 4
意淫, 4
佛斯特, 4
美國片, 4
錄影帶店, 4
ＰＣＳ, 4
實務性, 4
萬泰, 4
主控室, 4
芸, 4
中華民國館, 4
１７３, 4
海纜, 4
（十四）, 4
（十五）, 4
１９６５, 4
１９０１, 4
電機所, 4
研定, 4
無紙化, 4
試用戶, 4
９．６, 4
市場值, 4
原級, 4
鏈路, 4
１４．４, 4
附屬品, 4
平行式, 4
計算量, 4
波前, 4
相比擬, 4
想破, 4
挖成, 4
鐵隕石, 4
大衝, 4
極冠, 4
能階, 4
平均式, 4
清晰度, 4
亮部, 4
顯影液, 4
大王椰子, 4
泥灘地, 4
育雛, 4
辛在勤, 4
陳慧慈, 4
瀨棚町, 4
２２００, 4
頻率域, 4
散射波, 4
ＳＨ波, 4
雷利表面波, 4
勢函數, 4
遴派, 4
Ｒａｙｌｅｉｇｈ波, 4
包含到, 4
８８００, 4
轉矩, 4
聚苯胺, 4
交流電, 4
端電壓, 4
枕狀, 4
增積楔狀體, 4
混同層, 4
火山島弧, 4
子計畫, 4
王雪峰, 4
狂牛症, 4
市民大道, 4
倒帶, 4
Ｍ９, 4
固網業者, 4
武器級, 4
輕水式, 4
晶矽, 4
嘆息聲, 4
摺頁, 4
精碟, 4
體外, 4
嘉手納, 4
利碟, 4
一七．四％, 4
王薏婷, 4
台維斯盃, 4
計算題, 4
阿爾巴尼亞裔, 4
4月, 4
最低點, 4
詩鄉, 4
一百六十八億, 4
吳光雄, 4
宋清泉, 4
陳人立, 4
匯到, 4
妹婿, 4
Ｐ３, 4
一．四, 4
冷卻水, 4
遮雨棚, 4
森喜朗, 4
山下, 4
主治醫師, 4
統包, 4
新區, 4
陸資, 4
六成六, 4
黃紹倫, 4
黃國僑, 4
陳建合, 4
散客, 4
八號球, 4
1991年, 4
統計長, 4
七千八百, 4
除息, 4
盧韋德, 4
一件, 4
黃慶南, 4
13日, 4
廖福本, 4
陳致中, 4
重件, 4
大棟, 4
金融圈, 4
走弱, 4
電子類, 4
大陸廠, 4
廉政署, 4
付委, 4
三．九％, 4
○．一八, 4
二廠, 4
核二, 4
鄭清松, 4
娛樂城, 4
夾藏, 4
小布希, 4
吳國銑, 4
許金榮, 4
長春路, 4
封筆, 4
韋小寶, 4
許添財, 4
縣市稅, 4
擬於, 4
發行權, 4
烙上, 4
蕭登標, 4
財部, 4
慕斯, 4
復交案, 4
林正修, 4
美容科, 4
饒舌歌, 4
許松波, 4
淡水站, 4
台滬, 4
勒贖案, 4
慈祐宮, 4
踩街, 4
挪為, 4
套色, 4
省油, 4
世界全通, 4
轉投, 4
第四十八, 4
倫斯斐, 4
打字員, 4
皮開肉綻, 4
七．五％, 4
大停水, 4
德行東路, 4
選址, 4
艾斯特拉達, 4
貿易量, 4
解讀為, 4
風向球, 4
迪訊, 4
立法院會, 4
戴東原, 4
李建昌, 4
顏聖冠, 4
魏憶龍, 4
浮石, 4
南京東路站, 4
四成九, 4
二百五十七, 4
一○九, 4
高三生, 4
繳息, 4
列報, 4
卯力, 4
實質性, 4
夜巿, 4
士東, 4
解釋權, 4
一一○, 4
親民黨團, 4
蔡豪, 4
輕罪, 4
隔月, 4
米翠瓦, 4
鄭博久, 4
慶華, 4
許璋瑤, 4
參貸, 4
台灣廠, 4
游國明, 4
本土型, 4
滅鼠, 4
老祖母, 4
二億多, 4
單店, 4
凱群, 4
劉克林, 4
個百分點, 4
二．八％, 4
○．五％, 4
四四, 4
油長, 4
免息, 4
五成四, 4
產官, 4
出進口, 4
六○．五, 4
○．二％, 4
樂彩, 4
和鼎, 4
電信業者, 4
許瑞榮, 4
徐國偉, 4
國偉, 4
吳祚欽, 4
票券商, 4
帶往, 4
沙特理, 4
塞貨, 4
力推, 4
系統台, 4
粿品, 4
食指大動, 4
粽, 4
餐飲班, 4
精力湯, 4
車齡, 4
參演, 4
四億六千萬, 4
七六％, 4
大佳, 4
田嫌, 4
沒多久, 4
果汁瓶, 4
鹼粽水, 4
西蘭花, 4
絞肉, 4
山藥泥, 4
西峰, 4
飄起, 4
拖帶, 4
吉貝, 4
欣陽, 4
生命權, 4
總體檢, 4
林明玲, 4
跨網, 4
訂價權, 4
二二．五％, 4
業外, 4
新壽, 4
走跌, 4
龍頭股, 4
一百三十億, 4
凝態, 4
五點九, 4
紐澳, 4
索賄, 4
李慶義, 4
吳文忠, 4
裂傷, 4
周遠渝, 4
雙修, 4
曾婕如, 4
蒙混, 4
席開, 4
幸妤, 4
魚子, 4
掃到, 4
台華輪, 4
紓困案, 4
持票人, 4
對帳, 4
高利, 4
三．二％, 4
判准, 4
順興, 4
吊臂車, 4
斷落, 4
四百九十, 4
硫酸氣, 4
魯加諾, 4
續辦, 4
市府站, 4
破財, 4
顏三元, 4
戴良純, 4
齒科, 4
戴女, 4
病友會, 4
醫療法, 4
張榮恭, 4
陶冬, 4
一．八％, 4
貶幅, 4
二百六十億, 4
口耳相傳, 4
陳椿亮, 4
萬丹鄉, 4
正德, 4
月退俸, 4
愛荷華州, 4
半導體界, 4
風櫃斗, 4
七百餘, 4
合資案, 4
進貨量, 4
收運, 4
一．二, 4
○．三, 4
晚霜, 4
間質瘤, 4
七成三, 4
四成八, 4
吳清香, 4
滯欠, 4
二團, 4
吳密察, 4
進擊, 4
表坊, 4
蕭艾, 4
就業組, 4
懸壺濟世, 4
葉建發, 4
指証, 4
北齊, 4
台汽電, 4
成霖, 4
七二％, 4
三兩下, 4
學校法, 4
新制度, 4
瓦斯工, 4
三棧, 4
縣調站, 4
呼氣式, 4
度量衡器, 4
停航, 4
禁帶, 4
衛留成, 4
北水處, 4
應用面, 4
（廿八）, 4
錠, 4
箋, 4
椎體, 4
苜蓿芽, 4
組合屋, 4
塔城, 4
陳錦祥, 4
三黨, 4
黑眼圈, 4
獵虎, 4
漏光, 4
秋節, 4
費浩偉, 4
吳俊立, 4
林賽, 4
全世界, 4
舉債數, 4
超徵, 4
法人圈, 4
業績面, 4
偵八隊, 4
防偽線, 4
賣淫案, 4
李彥秀, 4
開車族, 4
青潭堰, 4
愛荷華, 4
粉狀物, 4
布萊克, 4
攻擊案, 4
卡札依, 4
開闢出, 4
朱惠良, 4
潭南, 4
建築所, 4
黎志文, 4
綠草, 4
辛吉絲, 4
勝場, 4
會員體, 4
做球, 4
陳炫彬, 4
學部, 4
圓桌會議, 4
物業, 4
跟得上, 4
顆數, 4
腎臟科, 4
張清堂, 4
一百九十一, 4
調遷, 4
核生化, 4
劉志宏, 4
陳永德, 4
黃清高, 4
要債, 4
孔明椅, 4
大案, 4
尤瑢川, 4
露背, 4
龍山寺站, 4
體弱, 4
在家人, 4
固票, 4
藍美津, 4
五虎將, 4
茂物, 4
屠戮, 4
優離, 4
直轄, 4
堪達哈市, 4
譚玉傑, 4
杜姓, 4
酬載, 4
天弓, 4
一億七千萬, 4
１０１０, 4
四萬八千, 4
何金鐘, 4
簡女, 4
整併為, 4
郭清吉, 4
曾維秀, 4
三七仔, 4
聯勸, 4
馬丁尼茲, 4
皇, 4
郭雲龍, 4
油氣, 4
一萬兩千多, 4
一萬七千多, 4
精子數, 4
一千三百五十萬, 4
失溫, 4
雙座機, 4
夜航, 4
原型機, 4
狂掃, 4
卡塞爾, 4
７６人隊, 4
華頓, 4
