裁縫車, Na, 7
男籃賽, Na, 7
建議權, Na, 7
謝嫌, Nb, 7
中計, VH, 7
得悉, VE, 7
維護法, Na, 7
擋箭牌, Na, 7
簽署書, Na, 7
炮手, Na, 7
打點滴, VA, 7
九二, Neu, 7
陳金發, Nb, 7
納福, VA, 7
稱奇, VB, 7
鎖頭, Na, 7
晨報, Na, 7
義舉, Na, 7
執委, Na, 7
刻苦耐勞, VH, 7
黃美玉, Nb, 7
戡亂, VA, 7
朴子, Nc, 7
立券, VA, 7
三興, Nb, 7
閱兵, VA, 7
齊, VC, 7
住居, VA, 7
模模糊糊, VH, 7
烈女, Na, 7
棄婦, Na, 7
孫媳婦, Na, 7
不可救藥, VH, 7
平抑, VC, 7
火葬場, Nc, 7
澳底, Nc, 7
學務, Na, 7
少年隊, Na, 7
搞鬼, VA, 7
吃遍, VC, 7
蘿絲, Nb, 7
弱女子, Na, 7
人俑, Na, 7
浩浩, VH, 7
實實, VH, 7
死而復活, VH, 7
瓜皮帽, Na, 7
緩坡, Na, 7
贏回, VC, 7
ｏｆ, P, 7
雕塑, VC, 7
新生報, Nb, 7
艾森豪, Nb, 7
農漁村, Nc, 7
病根, Na, 7
貿易區, Nc, 7
６億, Neu, 7
梅覲庄, Nb, 7
文摘, Na, 7
最后, Nd, 7
總平均, Na, 7
地質學, Na, 7
綺色佳, Nc, 7
對于, P, 7
陳衡哲, Nb, 7
坐轎, VA, 7
陳映雪, Nb, 7
水解, VH, 7
１４, Nd, 7
何美鄉, Nb, 7
光譜儀, Na, 7
造像, Nv, 7
彭汪嘉康, Nb, 7
曹安邦, Nb, 7
彭明聰, Nb, 7
延攬, Nv, 7
宋瑞樓, Nb, 7
天花亂墜, VH, 7
尹, Nb, 7
一成一, Neqa, 7
小說獎, Na, 7
跑壘, VA, 7
申評會, Na, 7
觀賽, VA, 7
重唱, VC, 7
電影城, Nc, 7
提案權, Na, 7
點字書, Na, 7
排戲, VA, 7
沐浴, Nv, 7
重疊性, Na, 7
舒解, VC, 7
高教司長, Na, 7
郭錦中, Nb, 7
導師制, Na, 7
吳建梓, Nb, 7
舞蹈廳, Nc, 7
孟德爾頌, Nb, 7
發展組, Nc, 7
複印, VC, 7
教學組, Nc, 7
匿名信, Na, 7
活動部, Nc, 7
電腦卡, Na, 7
金溥聰, Nb, 7
台原, Nb, 7
便當盒, Na, 7
修理, Nv, 7
詳載, VC, 7
一百二十六, Neu, 7
摩斯, Nb, 7
參與權, Na, 7
研發出來, VC, 7
７﹒, Neu, 7
矽奧, Nb, 7
ＴＲＩＰｓ, Na, 7
權利人, Na, 7
中日, Na, 7
金旋獎, Na, 7
必修, VC, 7
漫畫界, Nc, 7
福利部, Nc, 7
咨詢, VE, 7
蔡政良, Nb, 7
採青, VA, 7
陳嘉遠, Nb, 7
七時半, Nd, 7
黃東熊, Nb, 7
電影社, Na, 7
把關, Nv, 7
評鑑卡, Na, 7
保齡球賽, Na, 7
馬道行, Nb, 7
李欣怡, Nb, 7
設計系, Nc, 7
陳述句, Na, 7
趕不及, VL, 7
葉慶玲, Nb, 7
戲劇營, Na, 7
雪山, Nc, 7
楊志良, Nb, 7
助聽器, Na, 7
課桌椅, Na, 7
鐵人, Na, 7
陳立梅, Nb, 7
電視牆, Na, 7
２６６, Neu, 7
自立晚報, Nb, 7
殘盟, Na, 7
簡明山, Nb, 7
鄧如雯, Nb, 7
博, Na, 7
伴唱帶, Na, 7
一九六年, Nd, 7
錄, Na, 7
充填, VC, 7
自助式, A, 7
門庭若市, VH, 7
黃葉, Na, 7
大阪府, Nc, 7
試播, VC, 7
翻譯書, Na, 7
曲藝, Na, 7
特強, VH, 7
大都會區, Nc, 7
林元輝, Nb, 7
邱耀賢, Nb, 7
限定為, VG, 7
張瓊文, Nb, 7
東亞所, Nc, 7
舞蹈界, Nc, 7
營養室, Nc, 7
母帶, Na, 7
周善行, Nb, 7
送舊, VA, 7
選舉人, Na, 7
幹管, Na, 7
前教育部長, Na, 7
葉綠素, Na, 7
一九八零年代, Nd, 7
轉車, VA, 7
戴月, Nb, 7
中北部, Ncd, 7
七分之一, Neqa, 7
陳坤波, Nb, 7
鷹隊, Nb, 7
話家常, VA, 7
陳淑芬, Nb, 7
禁播, VC, 7
編制, VC, 7
啟能, Na, 7
林隆璇, Nb, 7
伴唱, VA, 7
以身試法, VA, 7
噪, VH, 7
野百合, Na, 7
六年, Na, 7
野台, Nc, 7
受難者, Na, 7
四成四, Neqa, 7
劇場界, Nc, 7
受雇人, Na, 7
先修, Na, 7
用錯, VC, 7
辦學, Nv, 7
鏈條, Na, 7
郭雲霞, Nb, 7
優美, Nv, 7
妙不可言, VH, 7
健保法, Na, 7
五常, Na, 7
全勤, VH, 7
劉百真, Nb, 7
主日學, Na, 7
公開給, VC, 7
推薦獎, Na, 7
詞人, Na, 7
４３年, Nd, 7
昆蟲類, Na, 7
１９７５, Nd, 7
個我, Nh, 7
匍伏, VA, 7
虎鞭, Na, 7
虎姑婆, Nb, 7
生物界, Na, 7
神出鬼沒, VH, 7
鳳飛飛, Nb, 7
腮腺炎, Na, 7
本草綱目, Nb, 7
虎虎生風, VH, 7
藥名, Na, 7
羊骨, Na, 7
複方, Na, 7
廖添丁, Nb, 7
龍安, Nb, 7
鋸子, Na, 7
地球儀, Na, 7
過繼, VD, 7
畫者, Na, 7
書堆, Na, 7
五指山, Nc, 7
深潭, Na, 7
水圳, Na, 7
磺嘴山, Nc, 7
旋渦, Na, 7
還到, VC, 7
改名換姓, VA, 7
有, VJ, 7
王統嶺, Nb, 7
糾察, Na, 7
接送, Nv, 7
送終, VA, 7
伍佰, Nb, 7
演活, VC, 7
牛肚, Na, 7
陳美玲, Nb, 7
渡船頭, Nc, 7
曲終人散, VH, 7
色紙, Na, 7
歲計, Na, 7
低收入, Na, 7
黃光男, Nb, 7
木棉花, Na, 7
絕口不提, VE, 7
兩千八百, Neu, 7
地力, Na, 7
整合成, VG, 7
面海, VH, 7
羽狀, Na, 7
葉柄, Na, 7
剝去, VC, 7
正常化, Nv, 7
華燈, Na, 7
機翼, Na, 7
光仁, Nb, 7
安步當車, VH, 7
啟德, Nb, 7
預委會, Nc, 7
改做, VC, 7
僱員, Na, 7
胡天蘭, Nb, 7
桃源街, Nc, 7
紅燒, Nv, 7
試吃, VC, 7
奧克蘭, Nc, 7
臺北城, Nc, 7
中老年, Na, 7
草莽, A, 7
漳, Nc, 7
原聲帶, Na, 7
可不可能, D, 7
幕前, Nc, 7
蔡松平, Nb, 7
王俠軍, Nb, 7
香江, Nc, 7
歡悅, VH, 7
尋親, VA, 7
愛書人, Na, 7
血肉橫飛, VH, 7
扶乩, VA, 7
卡露斯, Nb, 7
量尺, Na, 7
右後方, Ncd, 7
建都, VA, 7
計劃圖, Na, 7
苟活, VH, 7
高高低低, VH, 7
太學, Nc, 7
服役, Nv, 7
忘本, VH, 7
托嬰, A, 7
陳萍, Nb, 7
兒癌, Na, 7
雄兵, Na, 7
回想到, VE, 7
煙花, Na, 7
大喇喇, VH, 7
南, Nc, 7
會議桌, Na, 7
實務界, Nc, 7
四季, Nd, 7
渡假, Nv, 7
蛀, VC, 7
要約, Na, 7
掃完, VC, 7
爬蟲, Na, 7
辨認出, VC, 7
草繩, Na, 7
自謙, VE, 7
翻車, VH, 7
人瑞, Na, 7
揩, VC, 7
藥液, Na, 7
清帝, Na, 7
化療, Na, 7
掉光, VH, 7
對生, VH, 7
花梗, Na, 7
蘄艾, Na, 7
繁殖力, Na, 7
蓖麻, Na, 7
士官兵, Na, 7
同文, VH, 7
喇叭褲, Na, 7
輓歌, Na, 7
作嫁, VB, 7
孤獨感, Na, 7
良田, Na, 7
燙手, VH, 7
收進, VC, 7
搬進來, VA, 7
社會史, Na, 7
康和, Nb, 7
改動, VC, 7
銀彪, Nb, 7
老太爺, Na, 7
帶魚, Na, 7
被動式, Na, 7
脫口秀, Na, 7
留言版, Na, 7
對簿公堂, VA, 7
專職, D, 7
義民節, Nd, 7
要衝, Nc, 7
揚聲器, Na, 7
聲道, Na, 7
媚, VH, 7
洪裕峰, Nb, 7
彭斯, Nb, 7
微積分, Na, 7
衝上去, VA, 7
嬌小玲瓏, VH, 7
歌友會, Na, 7
終而, D, 7
查某, Na, 7
談論到, VE, 7
輻射線, Na, 7
體臭, Na, 7
佛洛姆, Nb, 7
蝴蝶谷, Nc, 7
澎湖群島, Nc, 7
立有, VJ, 7
誤打誤撞, VA, 7
非婚生子女, Na, 7
吳振鐸, Nb, 7
珠茶, Na, 7
銀針, Na, 7
松木, Na, 7
茶種, Na, 7
葡萄柚, Na, 7
茶汁, Na, 7
入菜, VA, 7
男人婆, Na, 7
歐林, Nb, 7
茶稅, Na, 7
先令, Nf, 7
原生種, Na, 7
前行政院長, Na, 7
潛水人, Na, 7
發電量, Na, 7
東管處, Nc, 7
遠及, VJ, 7
史瓦濟蘭, Nc, 7
淡黃, VH, 7
嘖嘖, D, 7
繁茂, VH, 7
郭子, Nb, 7
猝不及防, VH, 7
雙線, Na, 7
前總理, Na, 7
郵購, Nv, 7
尚音, Nb, 7
錄完, VC, 7
鼻胃管, Na, 7
星期, Nf, 7
報身, Na, 7
山居, Nv, 7
華德, Nb, 7
平天下, VA, 7
談笑風生, VA, 7
大德, Na, 7
官聲彥, Nb, 7
出版物, Na, 7
小人書, Na, 7
洪德麟, Nb, 7
玩鬧, VA, 7
誘拐, VC, 7
蛇蠍, Na, 7
陪讀, VC, 7
硬木, Na, 7
喻, VJ, 7
聖堂, Nc, 7
快報, Na, 7
斷手, Na, 7
入不敷出, VH, 7
入行, VA, 7
山產, Na, 7
熊場, Nc, 7
張鴻仁, Nb, 7
季諾, Nb, 7
維特, Nb, 7
露德, Nb, 7
觀察期, Na, 7
茶賽, Na, 7
一箱箱, Neqa, 7
唾手可得, VH, 7
衫, Na, 7
一飽眼福, VH, 7
竹刻, Na, 7
兔寶寶, Na, 7
美工刀, Na, 7
一格格, Neqa, 7
讀取, Nv, 7
文化面, Na, 7
一九二二年, Nd, 7
經營出, VC, 7
史特拉汶斯基, Nb, 7
相迎, VA, 7
心波, Nb, 7
滑入, VCL, 7
擊掌, VA, 7
高枕無憂, VH, 7
舉報, VE, 7
麵粉廠, Nc, 7
薈萃, VH, 7
斲傷, VC, 7
聖嬰年, Nd, 7
六七％, Neqa, 7
自自然然, VH, 7
古名伸, Nb, 7
大宗, Na, 7
關子, Na, 7
岸鳥, Na, 7
船家, Na, 7
有板有眼, VH, 7
古來, D, 7
治療性, Na, 7
飽和度, Na, 7
死光光, VH, 7
鼠輩, Na, 7
哈瓦那, Nc, 7
撤資, VA, 7
候機, VA, 7
教出來, VC, 7
髒髒, VH, 7
融合成, VG, 7
鵝肝醬, Na, 7
伍迪, Nb, 7
陳查理, Nb, 7
露絲, Nb, 7
畫院, Na, 7
大飽, VH, 7
中晚期, Nd, 7
近代館, Nc, 7
暢通無阻, VH, 7
娶到, VC, 7
火燒島, Nc, 7
撒哈拉沙漠, Nc, 7
伊人, Na, 7
宗主國, Nc, 7
僚, Nb, 7
略窺, VC, 7
廉政公署, Nc, 7
見, Na, 7
中村, Nb, 7
奉天, Nc, 7
棉衣, Na, 7
五十五年, Nd, 7
新一軍, Na, 7
尹駿, Nb, 7
情報員, Na, 7
直腸, Na, 7
傍, VJ, 7
嬌聲, Na, 7
招魂, VB, 7
高張, VH, 7
老革命, Na, 7
托洛茨基, Nb, 7
沙林, Na, 7
交配, Nv, 7
決絕, VA, 7
真傳, Na, 7
白描, Na, 7
涕淚, Na, 7
多角, A, 7
歸結到, VJ, 7
愛火, Na, 7
林志炫, Nb, 7
伸展台, Nc, 7
可想而知, VH, 7
佳肴, Na, 7
木屑, Na, 7
燴, VC, 7
干貝, Na, 7
背帶, Na, 7
滾下, VCL, 7
脊椎骨, Na, 7
李永萍, Nb, 7
湊合, VC, 7
老當益壯, VH, 7
午間, Nd, 7
酵母粉, Na, 7
笨手笨腳, VH, 7
採集到, VC, 7
橘紅, Na, 7
有聲書, Na, 7
宮, Na, 7
嬰兒潮, Na, 7
鞦韆, Na, 7
僑居, VCL, 7
循例, D, 7
爬梳, VC, 7
旅行家, Na, 7
說謊家, Na, 7
劫走, VC, 7
瓷瓶, Na, 7
上翹, VA, 7
薩克森, Nb, 7
大難臨頭, VH, 7
餐室, Nc, 7
末世, Nd, 7
造園, VA, 7
夾襖, Na, 7
侍郎, Na, 7
科儀, Na, 7
雅號, Na, 7
客觀化, VHC, 7
輕拍, VC, 7
十萬火急, D, 7
七六年, Nd, 7
蘭州市, Nc, 7
鋪蓋, Na, 7
經師, Na, 7
尊師, VA, 7
彌, Dfa, 7
新解, Na, 7
變貌, Na, 7
炮轟, VC, 7
沙盤, Na, 7
蔡元定, Nb, 7
保鮮膜, Na, 7
贅肉, Na, 7
排汗, VA, 7
陳淑麗, Nb, 7
連身裙, Na, 7
果菜汁, Na, 7
林盛豐, Nb, 7
考慮進去, VB, 7
美學觀, Na, 7
管, Nf, 7
一首首, Neqa, 7
嬌弱, VH, 7
情仇, Na, 7
互助, Nv, 7
食宿費, Na, 7
零用金, Na, 7
巨富, Na, 7
小指, Na, 7
指證歷歷, VH, 7
水粉, Na, 7
粉圓, Na, 7
開封, VB, 7
冷言冷語, VB, 7
老爺車, Na, 7
衝口而出, VE, 7
近墨者黑, VH, 7
戲稱為, VG, 7
金融面, Na, 7
復職, VH, 7
招引, VC, 7
巴氏, Nb, 7
來潮, VH, 7
汞, Na, 7
未始, D, 7
弧菌, Na, 7
電腦族, Na, 7
癥兆, Na, 7
三足鼎立, VH, 7
印花稅票, Na, 7
黃金屋, Na, 7
陪產假, Na, 7
托兒, VA, 7
無堅不摧, VH, 7
一較高下, VA, 7
中央級, Na, 7
戰略性, Na, 7
巨頭, Na, 7
專利性, Na, 7
利用到, VC, 7
檢覈, VC, 7
王全祿, Nb, 7
警告函, Na, 7
３３８, Neu, 7
賽瑞士, Nb, 7
刑度, Na, 7
汗腺, Na, 7
脊髓液, Na, 7
腹膜, Na, 7
牙周膜, Na, 7
矯正器, Na, 7
進行性, Na, 7
牙冠, Na, 7
眼窩, Na, 7
原位癌, Na, 7
高纖維, Na, 7
量力而為, VH, 7
尿酸值, Na, 7
非類固醇, Na, 7
嚴重度, Na, 7
植體, Na, 7
九五％, Neqa, 7
４００００, Neu, 7
劉慶聰, Nb, 7
離職率, Na, 7
班別, Na, 7
品質獎, Na, 7
淋雨, VA, 7
三年五班, Nc, 7
吃膩, VC, 7
石牆蝶, Na, 7
舞臺劇, Na, 7
凶殺案, Na, 7
老四, Na, 7
伊雯, Nb, 7
生冷, VH, 7
模擬出, VC, 7
沮喪, Nv, 7
錄好, VC, 7
艾曼紐琵雅, Nb, 7
凱薩琳丹妮芙, Nb, 7
艾爾, Nb, 7
休葛蘭, Nb, 7
阿弟, Nb, 7
戰警, Na, 7
炮台, Na, 7
花生醬, Na, 7
雄女, Nc, 7
韓語, Na, 7
壓花, VA, 7
書畫展, Na, 7
肯尼斯納, Nc, 7
德班, Nc, 7
１１３, Neu, 7
淮海路, Nc, 7
舊稱, VG, 7
鏟, Nf, 7
豫園, Nb, 7
１３７, Neu, 7
商城, Na, 7
小印度, Nc, 7
白醋, Na, 7
１８６７年, Nd, 7
變薄, VH, 7
提琴手, Na, 7
免稅店, Nc, 7
禮遇, Nv, 7
遊園, Nv, 7
舊金山灣, Nc, 7
打地舖, VA, 7
肥前夢, Nb, 7
西海, Nb, 7
例, P, 7
平成, Nd, 7
奧古斯都一世, Nb, 7
鞋跟, Na, 7
擦亮, VC, 7
後仰, VA, 7
鳥蛋, Na, 7
金獅獎, Nb, 7
恐龍灣, Nc, 7
修儂索堡, Nc, 7
雨瑟堡, Nc, 7
頭暈目眩, VH, 7
索木耳, Nc, 7
６５０, Neu, 7
靈秀, VH, 7
驚駭, VH, 7
渲洩, VA, 7
瞎拼族, Na, 7
過慣, VJ, 7
國徽, Na, 7
地陪, Na, 7
遊輪, Na, 7
９４％, Neqa, 7
遊興, Na, 7
２．５, Neu, 7
韓德爾, Nb, 7
１９００, Neu, 7
艇, Na, 7
賴索托, Nc, 7
約堡, Nc, 7
吉野櫻, Na, 7
京都市, Nc, 7
簾子, Na, 7
４０００萬, Neu, 7
活動區, Nc, 7
舞出, VC, 7
胡狼, Na, 7
粘土, Na, 7
玄宮, Nc, 7
港島, Nc, 7
開胃菜, Na, 7
八仙洞, Nc, 7
曬傷, VH, 7
及時雨, Na, 7
池畔, Nc, 7
寄宿, VCL, 7
花鹿, Na, 7
深達, VH, 7
杜夢灣, Nc, 7
休耕, VH, 7
機場稅, Na, 7
回教寺, Nc, 7
威尼斯人, Na, 7
琉森湖, Nc, 7
１４５, Neu, 7
貴族式, A, 7
盤繞, VA, 7
小巧玲瓏, VH, 7
寒山, Nc, 7
兵種, Na, 7
石質, Na, 7
閒坐, VA, 7
長桌, Na, 7
４８％, Neqa, 7
切出, VC, 7
１３％, Neqa, 7
開開, VC, 7
南浦大橋, Nc, 7
盛情, D, 7
遠觀, VC, 7
介壽, Nc, 7
躁動, VH, 7
鹿島, Nc, 7
起源, VA, 7
胖嘟嘟, VH, 7
旱田, Na, 7
刺青, Na, 7
白虎, Nb, 7
俗稱為, VG, 7
鳥居, Nc, 7
鞋櫃, Na, 7
回暖, VH, 7
豐華, Nb, 7
歌德式, A, 7
阿拉法特, Nb, 7
攬勝, VA, 7
傢具, Na, 7
１５, Nd, 7
岬角, Na, 7
１８７６年, Nd, 7
普羅輔, Nb, 7
北極圈, Nc, 7
淘, VC, 7
湖沼, Na, 7
柯南道爾, Nb, 7
美體, Na, 7
沐浴品, Na, 7
紅暈, Na, 7
兒少, Na, 7
抹香鯨, Na, 7
獸醫師, Na, 7
慈暉班, Nc, 7
技藝班, Nc, 7
九曲堂, Nc, 7
桂竹筍, Na, 7
瑞里, Nc, 7
明倫, Nb, 7
八十八學年度, Nd, 7
文化城, Na, 7
以貌取人, VA, 7
貓科, Na, 7
四年二班, Nc, 7
峨眉, Nc, 7
一九九六, Nd, 7
處分書, Na, 7
自閉兒, Na, 7
說唱, VA, 7
鼠類, Na, 7
山本輝彥, Nb, 7
八六, Neu, 7
鳥語, Na, 7
楚戈, Nb, 7
文友, Na, 7
貼畫, Na, 7
陳玟雅, Nb, 7
六年四班, Nc, 7
晨運, VA, 7
大旗, Na, 7
擋土牆, Na, 7
洛克斐勒, Nb, 7
木十字, Nb, 7
審定本, Na, 7
故事集, Na, 7
七三, Neu, 7
龍龍, Nb, 7
二道坪, Nc, 7
歡快, VH, 7
套子, Na, 7
好天氣, Na, 7
松枝, Na, 7
牽起, VC, 7
霞, Na, 7
枝子, Na, 7
單槓, Na, 7
分布圖, Na, 7
引開, VC, 7
杏, Na, 7
翻跟頭, VA, 7
魚市, Nc, 7
緝凶, VA, 7
枯燥無味, VH, 7
布包, Na, 7
咬人, VA, 7
擠出來, VB, 7
掐, VC, 7
搶過, VC, 7
邋遢, VH, 7
復習, VC, 7
連心, VH, 7
亳無, VJ, 7
嚴父, Na, 7
正正當當, VH, 7
庸庸碌碌, VH, 7
嗆到, VH, 7
陳美瑜, Nb, 7
逃避型, Na, 7
瑞豐, Nb, 7
氯, Na, 7
五年三班, Nc, 7
江連君, Nb, 7
融成, VG, 7
古道熱腸, VH, 7
星夜, Na, 7
好不好吃, VH, 7
彩面, Na, 7
山魈, Na, 7
翠綠色, Na, 7
一百一十八, Neu, 7
痛死, VH, 7
絨布, Na, 7
大進, VH, 7
賜與, VD, 7
鐵籠, Na, 7
太白, Nb, 7
絲巾, Na, 7
臨帖, VA, 7
北屯, Nb, 7
搖下, VC, 7
冰層, Na, 7
心有不甘, VH, 7
民安, VH, 7
雪亮, VH, 7
磁力, Na, 7
飛過去, VA, 7
機車秀, Na, 7
低風阻, Na, 7
青背山雀, Na, 7
口語化, VHC, 7
銀蛇目蝶, Na, 7
小童, Na, 7
辨識出, VC, 7
闊葉樹林, Na, 7
槍響, Na, 7
膠質, Na, 7
透進, VCL, 7
硝石, Na, 7
潛伏期, Na, 7
ＨＤＴＶ, Nb, 7
聚生, VA, 7
量出, VC, 7
化中, Nb, 7
王昌齡, Nb, 7
糞坑, Na, 7
射手座, Nb, 7
笛聲, Na, 7
自然課, Na, 7
十月分, Nd, 7
爛泥巴, Na, 7
寓於, VJ, 7
飄到, VCL, 7
卡羅, Nb, 7
１６７, Neu, 7
冷水澡, Na, 7
入微, VH, 7
樓中樓, Na, 7
方向燈, Na, 7
淑玲, Nb, 7
英仙, Nb, 7
Ｊｅｗｅｌｌ, Nb, 7
分在, VG, 7
山仔后, Nc, 7
繁殖區, Nc, 7
葫蘆竹, Na, 7
空氣層, Na, 7
裝填, VC, 7
一具具, Neqa, 7
暴龍, Na, 7
赤熊, Na, 7
監測網, Na, 7
參宿三, Nb, 7
天狼星, Nb, 7
鷺科, Na, 7
耐熱, VH, 7
花, Nc, 7
赤腹鷹, Na, 7
浮木, Na, 7
狗籠, Na, 7
知足常樂, VH, 7
選用, Nv, 7
曲度, Na, 7
敬邀, VF, 7
勞工局長, Na, 7
返璞歸真, VH, 7
莉茹, Nb, 7
走獸, Na, 7
林青蓉, Nb, 7
五湖四海, Nc, 7
關燈, VA, 7
三多, Nb, 7
鬼點子, Na, 7
痴情, VH, 7
手球, Na, 7
病原菌, Na, 7
草蝦, Na, 7
烤焦, VC, 7
白花, Na, 7
姊妹花, Na, 7
別針, Na, 7
摔出, VC, 7
測光錶, Na, 7
飛馬, Nb, 7
阿亨, Nc, 7
主教座堂, Nc, 7
竹頭, Na, 7
白砂, Na, 7
木笛, Na, 7
一千八百多, Neu, 7
脫屑, VA, 7
何嘉仁, Nb, 7
帕米爾, Nc, 7
帕米爾高原, Nc, 7
炒蛋, Na, 7
快鍋, Na, 7
國術會, Na, 7
白沙灣, Nc, 7
雅瑜, Nb, 7
卡, VA, 7
黏度, Na, 7
擒拿, VC, 7
劉岱, Nb, 7
三路, Nc, 7
滑水板, Na, 7
動來動去, VA, 7
理髮, Nv, 7
梯階, Na, 7
羊羹, Na, 7
虎跑寺, Nc, 7
牽罟, Na, 7
裹上, VC, 7
窮酸, VH, 7
瑞穗, Nc, 7
打開來, VC, 7
研究出來, VE, 7
螢, Na, 7
修造, VC, 7
滲漏, VA, 7
額念, Nc, 7
怯步, VA, 7
添置, VC, 7
沉澱物, Na, 7
通盤性, Na, 7
都心, Nc, 7
參看, VC, 7
擔仔麵, Na, 7
敦化南北路, Nc, 7
彩畫, Na, 7
連盟, Na, 7
搜購, VC, 7
房地產業, Na, 7
第二十八, Neu, 7
土地稅, Na, 7
相勸, VA, 7
２９９, Neu, 7
１９５３年, Nd, 7
建造物群, Na, 7
公車站, Nc, 7
敲掉, VC, 7
浮世繪, Na, 7
樓宇, Na, 7
贈與稅, Na, 7
柯羅, Nb, 7
是年, Nd, 7
士子, Na, 7
截光角, Na, 7
防滑, VH, 7
設計界, Nc, 7
起造人, Na, 7
４３％, Neqa, 7
裂紋, Na, 7
黨, VH, 7
元, Na, 7
樣品屋, Na, 7
影響性, Na, 7
張樞, Nb, 7
投資客, Na, 7
預料到, VK, 7
浴廁, Nc, 7
暗管, Na, 7
須彌座, Na, 7
基, Na, 7
連到, VCL, 7
馬球, Na, 7
哈樂黛, Nb, 7
羅瓦泰利, Nb, 7
變性者, Na, 7
蘇林, Nb, 7
柔軟度, Na, 7
顴骨, Na, 7
當班, VA, 7
馬汀, Nb, 7
自由城, Nc, 7
大男人主義, Na, 7
拉比, Nb, 7
梅耶, Nb, 7
中間世, Na, 7
同袍, Na, 7
譯寫, VC, 7
忌憚, VJ, 7
嬌軀, Na, 7
反光, Nv, 7
瑞琴娜, Nb, 7
聖壇, Na, 7
煙屁股, Na, 7
行過, VCL, 7
垂淚, VA, 7
衣角, Na, 7
瑪貢巴, Nb, 7
淫蕩, VH, 7
日課, Na, 7
蓬頭, Na, 7
睛, Na, 7
深黑, VH, 7
紛至沓來, VA, 7
槍法, Na, 7
悔悟, VH, 7
雷鳴, Na, 7
獎券, Na, 7
白蘭, Nb, 7
上火, VH, 7
當, VH, 7
茴香, Na, 7
加到, VC, 7
火車票, Na, 7
羊角塢, Nc, 7
米篩, Na, 7
細察, VK, 7
捶打, VC, 7
癱倒, VA, 7
阿部, Nc, 7
全全, Nb, 7
覷, VC, 7
客艙, Na, 7
護花使者, Na, 7
劉真美, Nb, 7
畢加索, Nb, 7
噗通, D, 7
絲網印, Na, 7
消失掉, VH, 7
豐富度, Na, 7
底質, Na, 7
黑腹絨鼠, Na, 7
積雲, Na, 7
民陣, Na, 7
笨笨, VH, 7
弄臣, Na, 7
家婆, Na, 7
楊振輝, Nb, 7
英聽, Na, 7
平埔族, Na, 7
張小東, Nb, 7
盟燕, Nb, 7
闌尾炎, Na, 7
侷限性, Na, 7
唉唷, I, 7
男校, Nc, 7
書蟲, Na, 7
撂下, VC, 7
差館, Nc, 7
（２１）, Neu, 7
（２８）, Neu, 7
（３８）, Neu, 7
（４１）, Neu, 7
（４７）, Neu, 7
（４８）, Neu, 7
柳宗元, Nb, 7
對應字, Na, 7
繁簡, VH, 7
多字詞, Na, 7
相類, VH, 7
６４％, Neqa, 7
偏移, VH, 7
管理束, Na, 7
純善, VH, 7
分列, VC, 7
３—２—４, Neu, 7
大小型, Na, 7
分類群, Na, 7
限制脢, Na, 7
ｂｐ, Nf, 7
凝膠, Na, 7
活性劑, Na, 7
標記好, VC, 7
法則式, A, 7
美英, Nb, 7
雨傘節, Na, 7
東莒, Nc, 7
韓裔, Na, 7
自棄, VA, 7
吊走, VA, 7
邱復生, Nb, 7
計時器, Na, 7
聘僱, Nv, 7
任令, VL, 7
瓷質, A, 7
皇帝龍, Nb, 7
郊區型, Na, 7
趙焱, Nb, 7
李琢, Nb, 7
東亞運, Nb, 7
一三四, Neu, 7
黃金燦, Nb, 7
王貴郎, Nb, 7
肇禍, VI, 7
溫金龍, Nb, 7
中台山, Nc, 7
聯成, Nb, 7
紙雕, Na, 7
亞洲區, Nc, 7
體適能, Na, 7
蔡佳諺, Nb, 7
自來水處, Nc, 7
服務所, Nc, 7
救助金, Na, 7
血庫, Na, 7
交易額, Na, 7
ＣＩＣ, Nb, 7
十六億, Neu, 7
淩, Nb, 7
江鵬堅, Nb, 7
古義河, Nb, 7
范天送, Nb, 7
瑞峰, Nc, 7
合奏團, Na, 7
一‧五％, Neqa, 7
孝義, Nc, 7
李炳秀, Nb, 7
力麗, Nb, 7
楊清瓏, Nb, 7
陳該發, Nb, 7
桿弟, Na, 7
裁判書, Na, 7
帽沿, Nc, 7
走馬上任, VA, 7
翁子婷, Nb, 7
請款, VB, 7
副分局長, Na, 7
周碧瑟, Nb, 7
生殺大權, Na, 7
曲集, Na, 7
雉科, Na, 7
救, D, 7
夾傷, VC, 7
禁演, VC, 7
銀行股, Na, 7
甜椒, Na, 7
稅課, Na, 7
林忠明, Nb, 7
立全, Nc, 7
乳白色, Na, 7
層次感, Na, 7
吳興街, Nc, 7
坎農, Nb, 7
衛冕者, Na, 7
安座, VA, 7
佑, VJ, 7
補票機, Na, 7
麻疹, Na, 7
夏漢容, Nb, 7
向陽路, Nc, 7
東企, Nb, 7
無方, VH, 7
射箭隊, Na, 7
胡海揚, Nb, 7
１００００, Neu, 7
楊小雲, Nb, 7
地熱, Na, 7
山色, Na, 7
遲海冠, Nb, 7
神魔, Na, 7
斯賓諾莎, Nb, 7
郭小莊, Nb, 7
聯太, Nb, 7
陳景容, Nb, 7
波修瓦, Nb, 7
張明中, Nb, 7
蘇進惶, Nb, 7
決審, VC, 7
梆子, Na, 7
謝德錫, Nb, 7
石璋如, Na, 7
李堅, Nb, 7
馬以工, Nb, 7
搶孤, VA, 7
